tempo;danceability;energy;instrumentalness;liveness;valence
129.986;00.53;0,656944444;0,314583333;0,080555556;0,165972222
127.004;0,495138889;0,640277778;0,625694444;0,085416667;0,093055556
131.996;0,411111111;0,661805556;0,520138889;0,085416667;0,272222222
126.011;0,623611111;0,450694444;0,629166667;0,668055556;0,260416667
128.02.00;0,556944444;0,492361111;0,273611111;0,077777778;0,25625
139.993;0,398611111;0,573611111;0,558333333;0,648611111;00.04
131.017;00.08;0,679166667;0,065277778;0,639583333;0,08125
125.022;0,504166667;0,565972222;0,598611111;0,475694444;0,1625
129.998;0,550694444;0,602083333;0,615972222;0,077083333;0,266666667
125.919;0,466666667;0,672222222;0,627777778;0,079166667;00.19
133.999;0,497222222;0,342361111;0,647916667;0,656944444;0,091666667
132.008;0,454166667;0,566666667;0,668055556;0,075694444;0,242361111
134.004;0,621527778;0,509722222;0,615277778;0,077083333;00.23
129.989;0,497916667;0,684722222;0,581944444;0,154166667;0,075694444
128.978;0,554861111;0,050694444;0,625694444;0,072916667;0,344444444
128.022;0,470833333;0,534027778;0,585416667;0,121527778;0,234722222
130;0,449305556;0,536805556;00.09;0,070138889;0,111805556
125.974;0,544444444;0,546527778;0,489583333;0,072916667;0,089583333
123.991;0,05625;0,657638889;0,609027778;0,335416667;0,397222222
132.003;0,452083333;0,643055556;0,603472222;0,175694444;0,114583333
124.995;0,554166667;0,591666667;0,609722222;0,070833333;00.22
122.997;0,44375;0,485416667;0,640277778;0,380555556;00.24
128.001;0,589583333;0,665972222;0,595833333;0,133333333;0,522222222
128.007;0,450694444;0,528472222;0,610416667;0,077777778;0,497916667
125.002;0,471527778;0,676388889;0,595138889;0,359722222;0,202777778
131.01.00;0,55;0,052777778;0,624305556;0,077083333;0,2625
127.998;0,51875;0,502083333;0,567361111;0.092;00.33
126.985;0,497916667;0,05625;0,579861111;0,484722222;0,24375
128.005;0,045833333;0,547222222;0,616666667;00.11;0,339583333
125.982;0,527083333;0,246527778;0,065972222;0,615277778;00.16
125.006;0,488194444;0,497222222;0,624305556;0,453472222;0,115277778
126.992;0,590972222;0,627777778;0,641666667;0,077777778;00.26
135.993;0,497222222;0,61875;0,629861111;0,084027778;0,225694444
136.018;0,455555556;0,647222222;0,591666667;0,371527778;0,308333333
134.988;0,043055556;0,674305556;0,054166667;0,122916667;0,335416667
124.002;0,524305556;0,44375;0,059722222;0,077083333;0,592361111
125.992;0,533333333;0,539583333;0,061805556;0,630555556;0,075694444
128.019;0,565277778;0,544444444;0,641666667;0,071527778;0,233333333
125.012;0,528472222;0,339583333;0,621527778;0,264583333;0,361805556
125.995;0,559027778;0,573611111;0,653472222;0,075;0,271527778
127.997;0,526388889;0,682638889;0,596527778;0,075694444;0,102083333
127.99;0,448611111;0,647222222;0,56875;0,079861111;0.081
125.989;0,495833333;0,063888889;0,577777778;0,272222222;0,148611111
128.988;0,517361111;0,547916667;0,570138889;0,46875;0,426388889
125.007;0,559027778;0,046527778;0,56875;0,074305556;0,395138889
126.993;0,469444444;0,649305556;0,594444444;0,652083333;0,273611111
142.008;0,490972222;0,69375;0,651388889;0,177777778;0,102083333
128.032;0,50625;0,640972222;0,601388889;0,078472222;0,253472222
130.006;0,439583333;0,478472222;0,050694444;0,078472222;0,130555556
134.997;0,518055556;0,670138889;0,640277778;00.01;0,188888889
126.005;0,554861111;0,509722222;0,665972222;0,077083333;0,331944444
127.017;0,481944444;0,635416667;0,6375;0,077083333;00.16
126.01.00;0,536805556;0,289583333;0,600694444;0,070138889;0,25625
128.015;0,553472222;0,567361111;0,620138889;0,098611111;0,238194444
126.015;0,051388889;0,480555556;0,063194444;0,436111111;0,086805556
128;0,522916667;0,55625;0,620833333;0,432638889;0,602083333
130.002;0,553472222;0,59375;00.09;0,077083333;0,263194444
128.005;0,480555556;0,503472222;0,623611111;00.22;0,406944444
129.833;0,35;0,509027778;0,065277778;0,109722222;0,165277778
133.004;0,520138889;0,505555556;0,630555556;0,080555556;00.14
124.996;0,614583333;0,415972222;0,622222222;0,685416667;0,086805556
128.998;0,489583333;0,433333333;0,600694444;0,635416667;0,265277778
133.994;0,561805556;0,450694444;0,625694444;0,075694444;0,269444444
135.986;0,299305556;0,636111111;0,524305556;0,275;0,246527778
132.017;0,5375;0,407638889;0,65;0,075694444;0,134722222
127.974;0,490277778;0,613888889;0,661111111;0,550694444;0,080555556
135.002;0,344444444;0,65;0,572222222;0,442361111;0,1375
126.004;0,557638889;0,515277778;0,608333333;0,075694444;0,098611111
128.012;0,421527778;0,672916667;0,602777778;0,088194444;0,246527778
125.991;0,556944444;0,577083333;0,595833333;0,686805556;0,271527778
127.997;0,552083333;0,46875;0,611805556;0,078472222;0,53125
128.018;0,4625;0,609722222;0,638194444;0,332638889;0,074305556
125.002;0,470138889;0,340972222;0,645138889;0,634027778;0,086805556
127.993;0,459722222;0,539583333;0,509722222;0,69375;0,236805556
134.001;0,440972222;0,679166667;0,560416667;0,69375;0,490972222
129.989;0,495833333;0,661805556;0,605555556;0,088194444;0,070138889
129.993;0,456944444;0,067361111;0,622916667;0,077083333;0.039
134.011;0,382638889;0,681944444;0,647916667;0,169444444;0,072916667
131.009;00.56;0,549305556;0,573611111;0,081944444;0,088194444
126.004;0,456944444;0,622916667;0,438194444;0,0875;0,420138889
126.998;0,4875;0,473611111;0,629861111;0,077777778;0,352777778
125.998;0,556944444;0,636111111;0,063194444;0,073611111;0,120833333
123.007;0,525;0,373611111;0,615972222;0,104861111;0,184722222
129.988;0,532638889;0,54375;0,633333333;0,077083333;0,073611111
125.001;0,498611111;00.57;0,61875;0,573611111;0,168055556
123.005;0,05625;0,556944444;0,5875;0,075694444;0,115277778
128.012;0,476388889;0,054166667;0,603472222;0,074305556;0,143055556
127.999;0,525;0,664583333;0,345833333;0,075;0,3
129.966;0,422916667;0,630555556;0,611805556;0,098611111;0,136111111
130.01.00;0,415972222;0,663888889;0,634722222;0,536805556;0,109722222
128.997;0,535416667;0,417361111;0,6625;0,070833333;0,081944444
123.998;0,521527778;0,646527778;0,61875;0.036;0,54375
123.992;0,448611111;0,584027778;0,057638889;0,095138889;0,214583333
131.008;0,552083333;0,648611111;0,638194444;0,077777778;0,0875
123.981;0,4625;0,490277778;0,594444444;0,073611111;0,190277778
126.009;0,545138889;0,420833333;00.09;0,650694444;0,526388889
132.003;0,502777778;0,589583333;0,626388889;0,070138889;0,228472222
124.003;0,55625;0,6;0,648611111;0,070138889;00.12
127.997;0,554861111;0,646527778;0,629861111;0,636111111;0,075
125.021;0,474305556;0,482638889;0,627083333;0,684722222;0,070833333
128.001;0,551388889;0,65625;0,660416667;0,070833333;0.031
125.014;0,539583333;0,470138889;0,535416667;0,651388889;0,297916667
134.09.00;0,460416667;0,599305556;0,598611111;0,091666667;0,563194444
123.995;0,557638889;0,5125;0,596527778;0,073611111;0,61875
126.999;0,492361111;0,377083333;0,603472222;0,424305556;0,134722222
125.993;0,44375;0,588888889;0,6125;0,293055556;0,228472222
127.993;0,530555556;0,661805556;0,661111111;0,123611111;0,163194444
134.004;0,621527778;0,509722222;0,615277778;0,077083333;00.23
127.953;0,429166667;0,454166667;0,6;0,077083333;0,122222222
129.996;0,4625;0,536111111;0,629166667;0,072222222;0,079166667
128.009;0,486805556;0,589583333;0,626388889;00.11;0,1
141.982;0,445138889;0,661805556;0,609027778;0,110416667;0,160416667
134.971;0,413888889;0,68125;0,630555556;0,090972222;0,211805556
130.008;0,31875;0,663888889;0,598611111;0,071527778;0,260416667
126.996;0,575;0,472916667;0,544444444;0,669444444;0,268055556
127;0,533333333;0,389583333;0,059722222;0,088194444;0,093055556
125.006;0,5375;0,434027778;0,606944444;0,073611111;0,150694444
128.992;0,552083333;0,547916667;0,6375;0,072916667;0,199305556
131.997;0,520138889;0,507638889;0,602083333;0,077083333;0,415277778
120.986;0,442361111;0,049305556;0,061805556;0,145138889;0,658333333
130.005;0,51875;0,061111111;0,572916667;0,104861111;0,075694444
122.999;0,045833333;0,594444444;0,628472222;0,615972222;0,204166667
135.014;0,552777778;0,629166667;0,607638889;0,613888889;0,209027778
132.993;0,502083333;0,624305556;0,059027778;0,077777778;0,547222222
134.004;0,046527778;0,678472222;0,615277778;0,119444444;0,078472222
124.977;0,609027778;0,361805556;0,384027778;0,65625;0.091
132.995;0,454166667;0,675;0,598611111;0,090972222;0.043
129.995;0,522916667;0,542361111;0,6;0,078472222;0.059
138.013;0,413194444;0,654166667;0,563888889;0,275694444;00.04
128.024;0,495833333;0,60625;0,619444444;00.12;00.03
131.029;0,495138889;0,531944444;0,628472222;0,088888889;0,211111111
131.996;0,470833333;0,672222222;0,628472222;0,084027778;0,109027778
127.984;0,547916667;0,359722222;0,628472222;0,077777778;0.066
123.002;0,552083333;0,350694444;0,546527778;0,074305556;0,254166667
122.016;0,590972222;0,371527778;0,509722222;0,459722222;0,245138889
128.014;0,469444444;0,533333333;0,570833333;0,078472222;0,110416667
136.019;0,475694444;0,6625;0,403472222;0,078472222;0,13125
128.002;0,558333333;0,441666667;0,652083333;0,586805556;0.049
132.001;0,398611111;0,594444444;0,6125;0,69375;0,085416667
132.01.00;0,479861111;0,672916667;0,626388889;00.11;0,045833333
125.999;0,519444444;0,533333333;0,063194444;0,072916667;0,095138889
126.016;0,509722222;0,640972222;0,639583333;0,106944444;0,363888889
126.984;0,440277778;0,509027778;0,621527778;0,073611111;0,207638889
130.001;0,461805556;0,615277778;0,6375;0,134027778;0,072916667
126.976;0,472916667;0,603472222;0,601388889;0,124305556;0,157638889
126.017;0,552083333;0,663888889;0,584722222;0,077777778;00.12
127.006;00.08;0,607638889;0,524305556;0,671527778;0,477083333
125.974;0,522222222;0,54375;0,477777778;0,658333333;0,318055556
129.003;0,525;0,429861111;0,610416667;0,654166667;0,1
139.98;0,411111111;0,639583333;0,561805556;0,077083333;0,377083333
129.995;0,475;0,591666667;0,620138889;0,425;0,133333333
129.993;0,55;0,413194444;0,061111111;0.082;0,266666667
125.019;0,560416667;0,202777778;0,634722222;0,560416667;0,091666667
130.009;0,580555556;0,559722222;0,644444444;0,099305556;0,136805556
121.993;0,505555556;0,438888889;0,574305556;0.083;0,249305556
129.012;0,049305556;0,604861111;0,577777778;0,197222222;00.13
125.011;0,578472222;00.06;0,571527778;0,68125;0,185416667
131.007;0,546527778;0,653472222;0,638194444;0,079861111;0,097916667
129.003;0,504166667;0,343055556;0,644444444;0,077083333;0,253472222
131.015;0,55;0,570138889;0,627777778;0,655555556;0,246527778
126.989;0,520138889;0,652083333;0,6125;0,074305556;0,126388889
126.013;0,519444444;0,620138889;0,621527778;0,485416667;0,418055556
123.014;0,557638889;0,400694444;0,595833333;0,592361111;0,163194444
135.011;0,397916667;0,570833333;0,636111111;0,097916667;0,51875
127.993;0,419444444;0,053472222;0,054861111;0,077083333;0,304166667
125.995;0,461805556;0,559722222;0,585416667;0,536111111;0,188888889
124;0,4875;0,371527778;0,616666667;0,072916667;0,093055556
129.994;0,461805556;0,234722222;0,643055556;0,077777778;0,418055556
131.024;0,489583333;0,391666667;0,624305556;0,074305556;0,135416667
128.997;0,535416667;0,417361111;0,6625;0,070833333;0,081944444
134.995;00.57;0,630555556;0,100694444;00.11;0,514583333
135.989;0,348611111;0,061111111;0,4875;0,424305556;0,077777778
124.011;0,522916667;0,635416667;0,616666667;0,568055556;0,124305556
124.975;0,54375;0,352083333;0,545138889;0,074305556;00.18
124.995;0,524305556;0,620833333;0,615277778;0.087;0,35625
128.027;0,547916667;0,425694444;0,609722222;0,079861111;0,200694444
129.989;0,533333333;0,64375;0,578472222;00.13;0,164583333
125.011;0,510416667;0,650694444;0,4125;0,560416667;0,213888889
126.02.00;0,521527778;0,500694444;0,398611111;0,082638889;0,269444444
131.008;0,49375;0,610416667;0,601388889;0,070833333;0,0875
124.001;0,55;0,634027778;0,606944444;0,325694444;0,464583333
126.017;0,51875;0,622916667;0,654166667;0,077083333;0,3375
133.989;0,447222222;0,464583333;0,600694444;0,077777778;0,272916667
126.998;0,517361111;0,054861111;0,579861111;0,078472222;0,289583333
128.007;0,530555556;0,663888889;0,629861111;0,082638889;0,105555556
133.022;0,549305556;0,613194444;0,6375;0,509027778;0,134027778
137.991;0,539583333;0,605555556;0,657638889;0,071527778;0,254166667
124.996;0,053472222;0,577083333;0,636111111;0,075694444;0,0875
125.004;0,511111111;0,642361111;0,633333333;0,071527778;0,277083333
128.011;0,482638889;0,44375;0,56875;0,102777778;0,119444444
140.025;0,507638889;0,582638889;0,635416667;0.043;0,142361111
130.001;0,445833333;0,5875;0,494444444;0,5125;0,10625
128.996;0,2625;0,635416667;0,620138889;0,636805556;0.057
128.002;0,556944444;0,447222222;0,626388889;0,075694444;0,233333333
127.002;0,522222222;0,422222222;0,634027778;0,572222222;0,417361111
137.958;0,471527778;0,688888889;0,620833333;0,144444444;0,08125
130.011;0,534027778;0,357638889;0,622916667;0,071527778;00.16
133.008;0,473611111;0,064583333;0,584027778;0.092;0,328472222
126.006;0,513194444;0,684027778;0,59375;0,60625;0,404861111
126.999;0,538888889;0,651388889;0,634722222;0,598611111;0,092361111
127.016;0,497222222;0,258333333;0,609722222;0,686805556;0,123611111
126.021;0,542361111;0,345833333;0,620833333;0,073611111;0,086805556
130.006;00.51;0,589583333;0,588888889;0,078472222;0,072916667
128.007;0,447222222;0,059027778;0,635416667;0,077083333;0,179166667
128.02.00;0,425;0,614583333;0,620833333;0,084722222;0,206944444
126.001;0,556944444;0,435416667;0,627777778;0,628472222;0,378472222
127.01.00;0,494444444;0,6375;0,4625;0,488888889;0,670833333
127.005;0,510416667;0,53125;0,477777778;0,077083333;0,580555556
125.982;0,515972222;0,438194444;0,390972222;0,615972222;0,558333333
130.009;0,470138889;0,648611111;0,628472222;0,654166667;0,301388889
132.957;0,499305556;0,497916667;0,629166667;0,525694444;0,13125
126.012;0,550694444;0,670833333;0,574305556;0,534027778;0,26875
128.005;0,045833333;0,547222222;0,616666667;00.11;0,339583333
131.014;0,516666667;0,551388889;0,658333333;0,172222222;0,134722222
136.018;0,510416667;0,526388889;0,624305556;0,113194444;0,261111111
124.028;0,560416667;0,441666667;0,605555556;0,650694444;0.077
128.009;0,554861111;0,6625;0,597916667;0,119444444;0,217361111
131.986;0,494444444;0,604861111;0,6125;0,370833333;0,55
131.014;0,054861111;0,495833333;0,659027778;0,133333333;0,688888889
130.002;0,495833333;0,60625;0,592361111;0,484722222;0,271527778
124.998;0,50625;0,532638889;0,532638889;0,461805556;0,441666667
124.997;0,05625;0,567361111;0,607638889;0,070833333;0,540277778
127.978;0,4875;0,513194444;0,580555556;0,075;0,489583333
128.02.00;0,48125;0,515277778;0,622222222;0,690277778;0,192361111
128.016;0,432638889;0,459027778;0,647222222;0,079166667;0,655555556
125.003;0,490277778;0,63125;0,635416667;0,089583333;0,174305556
129.994;0,049305556;0,538888889;0,586805556;0,69375;0,434722222
127.023;0,471527778;00.57;0,650694444;0.098;0,086111111
124.993;0,509722222;0,426388889;0,643055556;00.11;0,266666667
129.975;0,288194444;0,656944444;0,596527778;0,074305556;0,13125
136.984;0,449305556;0,570138889;0,586805556;0,070833333;0,439583333
124.99;0,509722222;0,499305556;0,585416667;0,072222222;0,239583333
131.032;0,460416667;0,385416667;0,625694444;0,077777778;0,178472222
128.009;0,511111111;0,586805556;0,625694444;0,077083333;0,1375
125.021;0,6;0,453472222;0,581944444;0,070833333;0,5375
128.006;0,488194444;0,629861111;0,061111111;0,678472222;00.04
128.014;0,510416667;0,409027778;0,627083333;0,078472222;0,101388889
126.006;0,43125;0,553472222;0,622916667;0,490277778;0,159027778
134.99;0,542361111;0,498611111;0,64375;0,074305556;0,255555556
130.016;0,55;0,484027778;0,636805556;0,103472222;0,55625
134.009;0,500694444;0,549305556;0,592361111;0,49375;0,691666667
128.005;0,490972222;0,479861111;0,600694444;0,074305556;0,260416667
129.998;0,505555556;0,441666667;0,607638889;0,429166667;0,140972222
124.011;0,385416667;00.08;0,606944444;0,536111111;0,254861111
123.999;0,517361111;0,647222222;0,6375;0,077083333;0.039
127;0,489583333;0,504166667;0,597916667;0,413888889;0,174305556
122.987;0,436111111;0,497222222;0,521527778;0,072916667;0,136111111
126.989;0,379166667;0,613194444;0,595138889;0,070138889;0,072222222
132.992;0,550694444;0,553472222;0,645138889;00.12;0,20625
128.009;0,522916667;0,536805556;0,060416667;0,616666667;0,58125
123.015;0,510416667;0,670833333;0,636805556;0,090972222;0,636805556
124.981;0,557638889;0,591666667;0,625694444;0,494444444;0,071527778
124.987;0,499305556;0,21875;0,604861111;0,611805556;00.26
126.001;0,463888889;0,609722222;0,571527778;00.11;0,629166667
126.014;0,572916667;0,466666667;0,640972222;0,071527778;0,198611111
127.984;0,504861111;0,585416667;0,606944444;0,089583333;0,293055556
125.984;0,454166667;0,441666667;0,599305556;0,077083333;0,181944444
128.006;0,551388889;0,602777778;0,607638889;0,046527778;0,602083333
128.013;0,542361111;0,442361111;0,6;0,374305556;0,267361111
130.004;0,522222222;0,61875;0,584027778;0.085;0,142361111
127.996;0,554861111;0,551388889;00.09;0,641666667;0,238888889
129.97;00.07;0,56875;0,615972222;0,33125;0,519444444
132.982;0,50625;0,553472222;0,600694444;0,070138889;0,320833333
124.003;0,559722222;0,045138889;0,057638889;00.32;0,585416667
130.005;0,447222222;00.07;0,619444444;0,431944444;0,196527778
129.966;0,415972222;0,615277778;0,238888889;0,619444444;0,097916667
127.98;0,50625;00.08;0,609027778;0,467361111;0,26875
129.995;0,490277778;0,428472222;0,525;0,661111111;00.16
128;0,56875;0,164583333;0,645138889;0,072222222;0,277083333
129;0,459027778;0,632638889;0,604861111;0,077083333;0,172916667
